lat,lon,time
18.282026,109.46064,49
18.263056,109.50303,70
18.247778,109.49733,48
18.322613,109.35495,23
18.297405,109.4892,10
18.230652,109.51382,62
18.292494,109.529366,7
18.254427,109.51688,99
18.226007,109.50542,35
18.292686,109.47047,41
18.270397,109.49776,90
18.256018,109.50023,100
18.257502,109.51688,8
18.253553,109.51693,38
18.269146,109.49884,94
18.26564,109.50191,9
18.290545,109.41364,40
18.270327,109.49634,44
18.271116,109.48924,15
18.271378,109.48899,98
18.271206,109.48914,11
18.277523,109.575035,88
18.29782,109.480156,100
18.269512,109.49831,60
18.223482,109.51571,67
18.296799,109.533676,47
18.30192,109.491165,45
18.239801,109.5032,11
18.292782,109.49408,75
18.284824,109.49036,66
18.28812,109.439804,74
18.223276,109.51049,31
18.326836,109.63274,35
18.28933,109.48198,31
18.263262,109.50262,70
18.293238,109.41809,14
18.254892,109.49676,56
18.298775,109.45303,66
18.30313,109.602,50
18.300112,109.45052,6
18.26431,109.48766,58
18.28832,109.48653,45
18.283184,109.586525,13
18.296183,109.48452,67
18.289257,109.484085,47
18.305017,109.70299,3
18.288097,109.55356,63
18.225235,109.51821,95
18.315567,109.44152,86
18.284906,109.525894,4
18.225262,109.51857,30
18.31371,109.4167,50
18.250803,109.51008,13
18.411808,109.78795,78
18.237026,109.54277,61
18.27683,109.48946,27
18.382727,109.73417,41
18.246334,109.50504,20
18.299265,109.4384,2
18.307295,109.69751,11
18.290028,109.48453,16
18.289293,109.48075,43
18.283901,109.58797,24
18.300741,109.52479,17
18.23797,109.50145,52
18.225613,109.52572,48
18.269478,109.498955,17
18.239822,109.487724,40
18.291069,109.484764,27
18.22828,109.62303,44
18.282253,109.58849,98
18.269768,109.49062,58
18.320581,109.70141,35
18.249645,109.620476,13
18.272148,109.50827,91
18.271084,109.4892,84
18.26738,109.490326,12
18.276064,109.47345,59
18.308134,109.430984,7
18.263521,109.502785,99
18.277803,109.50833,63
18.292519,109.43667,84
18.370918,109.74504,3
18.289722,109.49256,20
18.28456,109.49031,30
18.290573,109.406265,87
18.21836,109.50854,9
18.28716,109.499466,37
18.280222,109.493195,37
18.229706,109.51846,81
18.289234,109.49646,92
18.301453,109.44495,47
18.233124,109.49742,24
18.268024,109.49183,26
18.300333,109.45015,85
18.330797,109.64792,52
18.265665,109.49492,48
18.317028,109.41951,73
18.261408,109.50502,13
18.302443,109.4941,48
18.289362,109.48497,84
18.288252,109.492935,68
18.3193,109.70089,64
18.237188,109.50855,99
18.284172,109.47138,3
18.305954,109.20566,10
18.282368,109.58129,16
18.278576,109.60663,53
18.296406,109.479675,32
18.327934,109.55657,57
18.289358,109.479195,89
18.264214,109.48725,32
18.304605,109.527145,73
18.345678,109.15968,40
18.231598,109.518456,12
18.26608,109.485146,74
18.325083,109.468895,24
18.246754,109.50874,100
18.28281,109.58224,63
18.259087,109.50824,75
18.259481,109.50653,18
18.294012,109.49535,14
18.279848,109.492744,98
18.283092,109.57126,52
18.273031,109.48574,71
18.230484,109.51511,86
18.221378,109.510254,77
18.22821,109.62697,24
18.264763,109.49041,73
18.281572,109.51462,29
18.299612,109.45184,27
18.231386,109.62089,6
18.237684,109.547295,57
18.291443,109.710846,90
18.29973,109.693985,11
18.26445,109.50675,57
18.32796,109.62486,35
18.262144,109.49105,6
18.242147,109.48888,40
18.287926,109.5878,95
18.269197,109.49908,24
18.264204,109.492714,76
18.28257,109.49524,19
18.27374,109.50721,89
18.291538,109.436104,49
18.289604,109.37545,43
18.252121,109.50044,6
18.264088,109.496544,57
18.279716,109.57366,37
18.297308,109.48893,61
18.297447,109.488335,91
18.28133,109.51049,16
18.2539,109.61709,55
18.260292,109.51678,77
18.327911,109.555046,63
18.295507,109.51572,86
18.300434,109.449875,32
18.285395,109.49729,1
18.244913,109.49973,23
18.227776,109.528114,77
18.320457,109.6922,95
18.255238,109.49982,2
18.289421,109.43145,55
18.255514,109.49984,40
18.257893,109.516594,41
18.234695,109.65503,55
18.292511,109.5291,54
18.263548,109.502075,66
18.264542,109.49369,23
18.264084,109.613464,17
18.24685,109.5104,92
18.247593,109.49712,25
18.254433,109.50449,18
18.309273,109.40812,5
18.254156,109.5083,56
18.297571,109.43831,40
18.286434,109.49469,79
18.285048,109.49051,61
18.33012,109.65255,21
18.322521,109.35513,40
18.223104,109.519066,19
18.283146,109.57399,79
18.26776,109.497894,7
18.291027,109.50405,7
18.244167,109.52028,50
18.256039,109.49649,57
18.226072,109.51962,89
18.29103,109.50373,56
18.30134,109.500626,75
18.265554,109.49174,94
18.297232,109.38186,11
18.29326,109.43276,72
18.243725,109.50067,80
18.29399,109.4873,82
18.303446,109.49046,20
18.292648,109.48636,84
18.293016,109.48667,40
18.286375,109.447266,71
18.35127,109.73462,44
18.268671,109.49916,8
18.267061,109.56756,65
18.264578,109.49451,84
18.376665,109.748634,82
18.292816,109.52974,82
18.277458,109.50925,29
18.330334,109.64445,60
18.299314,109.52281,26
18.28075,109.48586,44
18.324085,109.17283,21
18.280403,109.49188,24
18.27945,109.49222,2
18.35427,109.63293,47
18.30972,109.4079,29
18.290367,109.439095,3
18.296059,109.51662,66
18.296562,109.489784,79
18.287518,109.44279,93
18.270382,109.48048,39
18.319668,109.70105,8
18.245514,109.51176,73
18.247374,109.505,61
18.258444,109.50154,87
18.254807,109.496956,87
18.258068,109.5084,79
18.293692,109.71446,81
18.30177,109.44148,26
18.30587,109.1505,17
18.297457,109.52035,31
18.224855,109.52489,40
18.294182,109.350716,90
18.308626,109.42369,100
18.288857,109.52222,33
18.30589,109.43692,23
18.275805,109.51027,25
18.307632,109.327515,57
18.247105,109.56053,69
18.240074,109.54856,1
18.258923,109.49407,41
18.291056,109.43912,74
18.286716,109.5649,99
18.243841,109.55661,33
18.292377,109.52876,48
18.292559,109.529205,51
18.253284,109.5004,34
18.225845,109.506546,55
18.324114,109.48372,54
18.293646,109.54056,57
18.26727,109.49004,57
18.257605,109.51646,3
18.262491,109.50415,8
18.366676,109.63476,43
18.29839,109.53378,24
18.245289,109.55947,45
18.262255,109.499306,81
18.285774,109.48048,12
18.24382,109.620544,34
18.314606,109.69922,50
18.273438,109.488174,100
18.313583,109.61466,62
18.308113,109.42923,99
18.258461,109.50644,39
18.30723,109.43564,89
18.291122,109.4392,18
18.309032,109.42268,100
18.28384,109.4961,87
18.282139,109.49484,12
18.265024,109.49233,81
18.259995,109.5087,19
18.269365,109.4998,32
18.228216,109.626595,87
18.286472,109.44709,7
18.321278,109.560585,41
18.225334,109.51914,1
18.28214,109.574066,42
18.26283,109.49293,36
18.259771,109.51675,13
18.261536,109.49062,81
18.242695,109.540886,84
18.288961,109.48407,61
18.220066,109.61308,54
18.265455,109.48884,23
18.33507,109.732254,94
18.30029,109.45033,41
18.263916,109.49341,5
18.291512,109.381454,38
18.27639,109.509834,88
18.29741,109.489136,50
18.261953,109.49834,90
18.280415,109.570946,25
18.274359,109.5248,91
18.309341,109.4992,75
18.334593,109.73152,68
18.282393,109.49057,93
18.269999,109.48678,87
18.303732,109.5999,12
18.225512,109.50657,57
18.311672,109.69844,46
18.230412,109.62846,79
18.259506,109.49899,67
18.27338,109.48808,32
18.303072,109.44482,70
18.320738,109.56476,21
18.28736,109.49995,100
18.40187,109.66128,8
18.266716,109.498726,78
18.288057,109.49101,60
18.291021,109.484795,52
18.289583,109.37713,66
18.309227,109.696,29
18.274944,109.511086,66
18.293272,109.41942,34
18.30074,109.44931,1
18.30056,109.449715,78
18.25247,109.51712,74
18.248783,109.5033,11
18.276773,109.50941,69
18.27499,109.48974,68
18.309551,109.40807,97
18.29742,109.48968,85
18.266134,109.49454,70
18.284393,109.52605,63
18.31086,109.43539,54
18.321316,109.5584,40
18.226387,109.622055,72
18.297192,109.51887,62
18.267143,109.50099,35
18.26167,109.49504,52
18.273226,109.51041,30
18.300415,109.45016,14
18.267626,109.49835,32
18.23648,109.51655,99
18.311382,109.69831,76
18.281712,109.52572,36
18.293327,109.42656,10
18.27011,109.49832,32
18.271996,109.49611,70
18.29205,109.49575,93
18.225595,109.525734,44
18.229145,109.51429,32
18.290588,109.71129,48
18.284058,109.518,2
18.270382,109.50176,14
18.290539,109.711334,28
18.27308,109.477165,42
18.290241,109.50305,94
18.272947,109.57013,88
18.265947,109.4948,86
18.235292,109.50974,42
18.272942,109.509995,7
18.289345,109.48144,70
18.271387,109.50168,23
18.265879,109.489136,95
18.267326,109.49114,53
18.253284,109.503494,84
18.261847,109.49961,34
18.26343,109.49306,68
18.271828,109.496284,82
18.248066,109.498405,20
18.297417,109.48876,95
18.232504,109.63456,72
18.21824,109.50916,27
18.2685,109.50005,52
18.26746,109.49838,90
18.26251,109.49785,78
18.309393,109.408066,4
18.29313,109.41183,67
18.300875,109.51091,13
18.267313,109.499626,25
18.239054,109.5125,81
18.23351,109.508385,29
18.330221,109.71496,12
18.309786,109.40787,96
18.267536,109.500725,58
18.269001,109.482216,77
18.233013,109.6354,52
18.270937,109.501175,40
18.272917,109.48769,97
18.308876,109.546814,13
18.270966,109.47979,25
18.302237,109.4939,47
18.262089,109.49975,15
18.283129,109.58232,8
18.28914,109.48676,90
18.288637,109.437126,2
18.300837,109.44163,85
18.210897,109.57885,2
18.272074,109.51706,51
18.268883,109.56826,50
18.254723,109.51255,33
18.285236,109.49013,77
18.40321,109.78021,13
18.29619,109.48717,60
18.27004,109.500626,96
18.290651,109.71125,38
18.2817,109.5775,81
18.301678,109.443535,63
18.291964,109.71075,92
18.245197,109.5082,2
18.309456,109.40812,21
18.29707,109.37768,10
18.247795,109.50752,20
18.276146,109.510056,75
18.302422,109.493904,89
18.259403,109.49884,4
18.274725,109.72254,65
18.235611,109.50976,89
18.236813,109.5074,45
18.261015,109.61167,14
18.310472,109.41529,11
18.291557,109.715706,69
18.25471,109.512375,5
18.271112,109.5024,46
18.231125,109.63184,87
18.272068,109.49608,40
18.256227,109.49642,35
18.306824,109.20613,52
18.27789,109.51001,94
18.26147,109.504944,43
18.280102,109.51231,45
18.262371,109.50816,93
18.285862,109.519775,16
18.235413,109.51662,98
18.290207,109.524956,73
18.255718,109.4967,33
18.27167,109.51399,20
18.29003,109.52469,85
18.249937,109.500854,54
18.290596,109.38262,59
18.29906,109.52753,14
18.252254,109.50425,91
18.387316,109.73222,16
18.30933,109.40807,12
18.29183,109.42732,82
18.292084,109.43617,14
18.248508,109.511314,57
18.27965,109.57842,56
18.268963,109.49886,85
18.22664,109.51112,23
18.252726,109.50002,2
18.289736,109.37996,73
18.225397,109.52148,39
18.21004,109.48799,10
18.25683,109.499626,63
18.247185,109.51255,33
18.287247,109.453445,55
18.2574,109.51683,96
18.289562,109.48465,10
18.286753,109.480774,63
18.254465,109.49992,55
18.287968,109.485306,84
18.309376,109.408035,7
18.257236,109.50668,61
18.263212,109.508965,7
18.250992,109.49813,64
18.31927,109.4018,85
18.294664,109.51278,40
18.290504,109.492165,60
18.30678,109.49648,81
18.291544,109.44508,36
18.297321,109.48901,4
18.289171,109.49665,44
18.261293,109.49027,3
18.24785,109.49747,18
18.308336,109.49516,1
18.27185,109.50891,58
18.278038,109.5099,73
18.271662,109.48688,76
18.283398,109.496574,49
18.288956,109.48771,18
18.284842,109.45267,44
18.275604,109.47312,67
18.317797,109.52653,100
18.328413,109.63768,40
18.300085,109.44177,59
18.254652,109.51156,25
18.267393,109.49064,63
18.288088,109.498886,8
18.265356,109.495445,22
18.272596,109.4878,99
18.272772,109.4878,26
18.236658,109.54332,68
18.260098,109.4959,47
18.271034,109.48932,71
18.277534,109.50855,35
18.321655,109.34085,50
18.225752,109.52597,94
18.229874,109.51503,54
18.268812,109.49862,4
18.296486,109.46517,35
18.265732,109.502335,61
18.297432,109.48835,63
18.29947,109.53829,74
18.269878,109.49397,87
18.228123,109.626625,33
18.263609,109.491356,87
18.26374,109.49332,91
18.233568,109.50806,2
18.288223,109.44931,72
18.277494,109.50943,100
18.272276,109.51745,91
18.284548,109.49665,39
18.279318,109.51145,70
18.28354,109.58732,75
18.243147,109.5593,33
18.278118,109.51028,22
18.234676,109.65461,79
18.231194,109.63104,60
18.279606,109.50633,11
18.271013,109.489296,46
18.29057,109.41403,76
18.26885,109.48852,61
18.279707,109.497246,44
18.311264,109.6983,2
18.26496,109.4957,47
18.28718,109.52073,81
18.31017,109.41418,32
18.27513,109.47547,20
18.226374,109.50988,3
18.296892,109.41925,73
18.272785,109.49515,36
18.262423,109.49991,23
18.296373,109.48974,25
18.29869,109.53403,100
18.305204,109.43804,32
18.282896,109.58209,31
18.28658,109.49865,35
18.310799,109.41032,89
18.23298,109.499146,32
18.24767,109.49712,72
18.271576,109.48651,60
18.376642,109.74855,63
18.286716,109.48579,59
18.324665,109.49342,39
18.26348,109.50266,87
18.226444,109.62206,76
18.286936,109.50002,67
18.225246,109.51319,61
18.25525,109.4966,36
18.279284,109.49271,69
18.298464,109.527626,29
18.246588,109.522095,73
18.250528,109.50442,85
18.290585,109.40135,35
18.224955,109.516426,62
18.28968,109.4845,37
18.297411,109.48893,73
18.27344,109.50377,92
18.246754,109.499275,53
18.297615,109.38047,11
18.252142,109.50887,96
18.224995,109.51737,22
18.297556,109.45729,61
18.329699,109.703285,41
18.274418,109.50594,8
18.234781,109.512115,54
18.316105,109.69981,20
18.287506,109.49936,36
18.254519,109.510506,62
18.353668,109.736824,11
18.283451,109.58466,90
18.26283,109.4977,4
18.263294,109.49342,84
18.26311,109.49246,86
18.310314,109.41447,74
18.28311,109.59516,80
18.308313,109.42631,72
18.265451,109.48908,99
18.334925,109.73126,83
18.261843,109.51266,56
18.402117,109.78003,86
18.237495,109.50306,25
18.267311,109.498,96
18.295288,109.51589,39
18.28288,109.58203,6
18.290524,109.398,71
18.255013,109.51268,33
18.309628,109.40796,86
18.263254,109.503136,72
18.311909,109.40564,22
18.301558,109.60049,56
18.289345,109.484985,23
18.288652,109.48497,56
18.295713,109.52928,4
18.272026,109.49637,14
18.273148,109.48617,30
18.277779,109.50843,60
18.305998,109.205475,76
18.36934,109.74278,24
18.31526,109.4803,92
18.22341,109.51124,63
18.353903,109.73575,79
18.313662,109.373535,75
18.286243,109.50059,73
18.226305,109.518814,87
18.27556,109.50568,88
18.30058,109.53419,68
18.286982,109.58716,98
18.24255,109.55869,42
18.223812,109.51646,85
18.280636,109.49184,20
18.330006,109.68625,41
18.273918,109.48438,35
18.276115,109.49035,38
18.22511,109.51853,45
18.25323,109.500465,35
18.289057,109.44546,7
18.243732,109.50229,50
18.239828,109.50552,52
18.269377,109.51541,71
18.232956,109.639,86
18.21195,109.48348,21
18.28934,109.52375,11
18.271885,109.508804,58
18.27939,109.4921,54
18.265802,109.485634,93
18.300411,109.51972,37
18.269653,109.50351,17
18.295124,109.52908,92
18.384708,109.74696,4
18.27116,109.47953,78
18.251993,109.61666,52
18.274492,109.5115,49
18.276941,109.57336,3
18.346848,109.73445,78
18.405182,109.75075,22
18.30404,109.49085,10
18.26345,109.5024,45
18.269766,109.51516,24
18.219246,109.61235,90
18.269266,109.49119,65
18.292002,109.43608,93
18.23896,109.50895,24
18.238983,109.55408,58
18.30102,109.448456,33
18.305677,109.20568,27
18.298124,109.522095,39
18.24784,109.49754,9
18.3279,109.683754,50
18.254839,109.49996,9
18.228247,109.62663,51
18.290405,109.42284,81
18.269135,109.51391,10
18.267735,109.49142,48
18.23461,109.653076,99
18.272472,109.48775,36
18.262444,109.49988,70
18.26798,109.49154,79
18.282623,109.58212,87
18.293926,109.70883,9
18.225863,109.5194,74
18.231031,109.631386,44
18.277122,109.607025,25
18.29181,109.71057,21
18.290478,109.42169,36
18.264088,109.487465,88
18.294773,109.483505,93
18.296232,109.48861,24
18.300459,109.527145,18
18.233374,109.51533,94
18.302134,109.49375,61
18.268873,109.49157,41
18.26141,109.49791,14
18.229853,109.489426,68
18.267761,109.497925,10
18.31019,109.41362,82
18.267702,109.516136,23
18.288624,109.522484,71
18.234915,109.637024,65
18.253979,109.50687,84
18.277746,109.50981,55
18.261421,109.49057,59
18.29971,109.527695,28
18.25909,109.49422,36
18.296017,109.49549,62
18.29013,109.4743,17
18.28146,109.462906,93
18.25406,109.52377,76
18.286934,109.485756,62
18.264114,109.4873,28
18.301275,109.50181,12
18.297016,109.37769,39
18.249088,109.62061,11
18.3096,109.40806,50
18.241749,109.63629,63
18.348577,109.73525,6
18.29191,109.41782,11
18.235662,109.53879,38
18.232641,109.494804,13
18.269587,109.48461,86
18.271534,109.60912,74
18.283539,109.502625,31
18.293715,109.49532,66
18.295338,109.515045,23
18.254114,109.50976,21
18.235296,109.51653,92
18.288525,109.43763,34
18.25376,109.50035,99
18.244614,109.50218,46
18.242159,109.48888,88
18.256054,109.499985,84
18.291292,109.43917,43
18.266932,109.49819,8
18.28991,109.55157,31
18.24318,109.555824,17
18.287975,109.587875,71
18.286276,109.575356,43
18.286818,109.50007,39
18.235167,109.51622,38
18.274078,109.51193,25
18.31953,109.23344,99
18.244202,109.513916,28
18.28046,109.57383,93
18.29531,109.52891,46
18.320036,109.24363,44
18.270111,109.48561,41
18.299166,109.52574,84
18.29187,109.42749,25
18.244312,109.55728,20
18.302639,109.4408,77
19.999687,110.30862,29
18.24207,109.51369,87
18.29744,109.48795,33
18.316545,109.44223,43
18.29402,109.53763,6
18.294025,109.53764,3
18.282751,109.57198,18
18.324911,109.47188,10
18.439838,109.854126,15
18.24303,109.55527,81
18.28053,109.51133,16
18.29457,109.529594,97
18.309254,109.40791,93
18.277927,109.509415,1
18.225204,109.52479,25
18.259054,109.495865,52
18.297792,109.45864,45
18.348003,109.733574,36
18.249958,109.49782,82
18.264606,109.48813,58
18.300951,109.69435,83
18.2073,109.48118,64
18.30954,109.42035,45
18.2288,109.51457,23
18.26724,109.49777,36
18.2282,109.62663,43
18.284878,109.49017,28
18.249289,109.51202,56
18.253668,109.50536,91
18.272976,109.48788,74
18.253452,109.50319,73
18.280523,109.51146,46
18.28276,109.502815,4
18.300386,109.47666,85
18.22787,109.51568,87
18.245436,109.50223,3
18.233826,109.51361,79
18.304873,109.49538,90
18.301292,109.502174,39
18.295218,109.51389,26
18.255394,109.49988,22
18.36932,109.71178,2
18.236809,109.50843,52
18.270084,109.48086,9
18.291569,109.43761,7
18.262934,109.489,18
18.301193,109.51076,85
18.302404,109.49398,98
18.29074,109.50376,19
18.24789,109.49961,58
18.264406,109.51091,85
18.278427,109.51037,69
18.256807,109.49955,95
18.30288,109.527145,99
18.296282,109.48848,45
18.308342,109.4318,83
18.236227,109.50832,23
18.233484,109.51431,39
18.236917,109.628685,46
18.297026,109.489784,70
18.28577,109.49794,45
18.225183,109.5228,34
18.29929,109.452354,20
18.254023,109.507454,26
18.266895,109.50099,24
18.29618,109.48989,7
18.282051,109.46068,56
18.254974,109.49527,47
18.290016,109.387,20
18.23672,109.54238,56
18.274727,109.50609,100
18.229652,109.515045,42
18.255663,109.56299,6
18.248615,109.50105,47
18.240217,109.508965,45
18.226927,109.51132,60
18.302265,109.60166,87
18.271086,109.50155,46
18.267397,109.49835,10
18.29485,109.5132,84
18.24704,109.50776,98
18.237064,109.542534,34
18.225336,109.52312,2
18.271366,109.516426,91
18.26543,109.49374,75
18.287539,109.49469,5
18.370531,109.74401,65
18.253084,109.6176,44
18.300865,109.43826,44
18.26542,109.486046,22
18.24803,109.49906,66
18.293158,109.427536,37
18.272394,109.524254,100
18.300964,109.440125,4
18.328045,109.65449,28
18.2893,109.444695,90
18.275934,109.510155,31
18.236078,109.63792,74
18.234571,109.51508,11
18.306604,109.43651,50
18.279135,109.49204,6
18.268635,109.51584,55
18.265684,109.495544,70
18.294243,109.35096,46
18.288157,109.43922,9
18.269297,109.490204,83
18.24292,109.540726,53
18.30012,109.6032,27
18.241081,109.50071,80
18.269934,109.49039,88
18.297396,109.48843,26
18.267809,109.48352,81
18.271133,109.50237,10
18.265728,109.493675,76
18.248909,109.62055,79
18.293245,109.54157,89
18.379875,109.63143,34
18.37041,109.74509,39
18.281914,109.57976,70
18.285116,109.49766,34
18.2403,109.50901,28
18.296486,109.69968,54
18.346737,109.73449,17
18.289032,109.49461,19
18.58901,110.17594,38
18.302343,109.43833,72
18.22656,109.51095,75
18.221447,109.5013,87
18.262619,109.50376,5
18.300995,109.50264,7
18.290573,109.415184,74
18.22384,109.51624,10
18.297396,109.48797,38
18.298073,109.59786,15
18.261852,109.49082,42
18.212675,109.49747,35
18.246956,109.49622,3
18.300518,109.53441,56
18.254408,109.50684,72
18.224937,109.51489,19
18.297018,109.41926,65
18.29513,109.51355,22
18.353914,109.735794,21
18.29354,109.533165,11
18.26185,109.490906,53
18.25866,109.50144,9
18.237625,109.50556,90
18.286404,109.500374,10
18.237717,109.5056,42
18.269207,109.51546,30
18.291677,109.42865,20
18.308443,109.698555,30
18.293112,109.43173,25
18.313662,109.373535,36
18.274746,109.51134,96
18.240551,109.50554,7
18.29132,109.71077,8
18.225613,109.519905,68
18.263367,109.49696,65
18.293915,109.53144,23
18.27999,109.717735,4
18.23507,109.64046,59
18.252342,109.5006,98
18.30574,109.2056,26
18.307224,109.43578,59
18.260002,109.49583,13
18.255184,109.4963,84
18.293453,109.422134,41
18.275265,109.5051,58
18.366158,109.63485,36
18.241634,109.50551,17
18.246681,109.51272,65
18.282269,109.49062,79
18.268286,109.4987,81
18.253588,109.51697,84
18.267376,109.49811,100
18.282139,109.474075,51
18.255156,109.51552,63
18.255726,109.49987,89
18.277716,109.50845,65
18.29166,109.43799,100
18.232573,109.63454,96
18.276722,109.488914,74
18.244062,109.513824,25
18.280512,109.52473,62
18.264776,109.51186,61
18.262678,109.50357,48
18.286922,109.44556,84
18.299208,109.39293,2
18.277803,109.50833,6
18.254103,109.504036,57
18.254423,109.50976,2
18.284132,109.58344,15
18.265236,109.608574,95
18.28703,109.49985,53
18.3104,109.44287,57
18.271769,109.51372,76
18.293163,109.413345,36
18.286503,109.48614,80
18.272741,109.48551,10
18.2888,109.4845,80
18.238201,109.649666,26
18.29426,109.71088,32
18.261822,109.48989,16
18.291883,109.71055,11
18.27034,109.49042,85
18.214304,109.49207,56
18.262136,109.48971,4
18.278135,109.509995,59
18.299864,109.538315,89
18.25113,109.512085,59
18.274918,109.47408,25
18.241693,109.51032,65
18.29634,109.53349,19
18.22291,109.516624,15
18.228277,109.623024,22
18.278933,109.50756,40
18.269772,109.49072,53
18.319221,109.204216,67
18.234673,109.51596,44
18.285301,109.51973,40
18.264105,109.51011,25
18.269184,109.515495,3
18.277702,109.50949,96
18.293455,109.42155,64
18.2896,109.49275,32
18.297337,109.41846,58
18.324776,109.460846,65
18.368525,109.71137,52
18.28541,109.49001,85
18.391937,109.6478,82
18.308233,109.4256,38
18.295639,109.52988,18
18.227638,109.51636,90
18.291151,109.43916,12
18.28278,109.50339,70
18.299782,109.52776,70
18.26847,109.49889,44
18.227335,109.51659,98
18.29091,109.47291,49
18.249008,109.49696,19
18.286692,109.48061,7
18.28795,109.44091,8
18.232653,109.638374,32
18.234072,109.65416,2
18.27196,109.48656,19
18.279037,109.57774,77
18.24451,109.516914,87
18.220495,109.499245,98
18.299797,109.48305,56
18.300018,109.4416,4
18.281307,109.51048,43
18.267618,109.49792,50
18.282227,109.57381,99
18.251476,109.50431,93
18.263712,109.487595,86
18.277376,109.61821,76
18.297703,109.52117,52
18.262274,109.4894,31
18.319237,109.23503,66
18.290646,109.40648,80
18.308784,109.423256,36
18.281519,109.49142,38
18.245218,109.50505,16
18.278963,109.51132,47
18.25644,109.50177,74
18.282526,109.58139,42
18.289845,109.50246,18
18.270597,109.48973,90
18.324398,109.47928,79
18.289915,109.42929,62
18.274855,109.51124,31
18.279945,109.50858,53
18.264885,109.49483,20
18.241013,109.50552,73
18.23188,109.49759,13
18.288282,109.4394,78
18.233995,109.514496,65
18.291801,109.42761,83
18.289402,109.47834,76
18.264708,109.490265,49
18.32265,109.701935,34
18.288515,109.49326,23
18.269382,109.49868,58
18.244505,109.557274,41
18.218412,109.508644,53
18.300285,109.4505,59
18.2836,109.58718,7
18.263582,109.49188,10
18.267658,109.5128,22
18.225407,109.5199,62
18.28214,109.7098,90
18.288513,109.437035,49
18.287828,109.52512,12
18.292923,109.43591,31
18.297585,109.46235,20
18.297686,109.46162,42
18.296942,109.46436,4
18.29778,109.46039,38
18.297304,109.463425,4
18.297823,109.45932,5
18.282417,109.57505,35
18.30294,109.531746,7
18.25363,109.51698,99
18.26819,109.503204,32
18.297432,109.488625,36
18.269026,109.49875,42
18.24183,109.50863,65
18.23358,109.64621,70
18.318115,109.526505,24
18.266993,109.50115,100
18.24328,109.51411,34
18.297422,109.488495,44
18.284813,109.48913,26
18.277494,109.50948,21
18.256153,109.5167,8
18.278666,109.507355,18
18.29707,109.52008,75
18.298637,109.52715,43
18.281742,109.514565,65
18.249071,109.51709,33
18.271784,109.50886,76
18.27261,109.56995,48
18.298143,109.455055,7
18.298044,109.45596,40
18.297892,109.45821,63
18.29821,109.4547,7
18.298204,109.45473,93
18.297981,109.457085,19
18.23201,109.53236,92
18.270662,109.480316,42
18.283844,109.454315,9
18.262373,109.49781,29
18.254307,109.500046,91
18.28752,109.49918,5
18.27855,109.71799,73
18.234081,109.50821,93
18.29758,109.52803,37
18.272398,109.50908,33
18.298811,109.3969,37
18.242004,109.540985,66
18.23322,109.63672,34
18.26357,109.50252,89
18.28061,109.60606,9
18.242573,109.48882,23
18.293354,109.42432,35
18.27485,109.48966,65
18.262222,109.566025,78
18.265448,109.50205,39
18.26888,109.499725,74
18.300474,109.43838,50
18.266117,109.49613,24
18.277697,109.52403,61
18.267355,109.48396,28
18.261612,109.50599,32
18.279524,109.47793,55
18.283178,109.58653,74
18.325365,109.181335,9
18.26587,109.48957,71
18.245365,109.50212,8
18.310608,109.41599,83
18.281507,109.58059,33
18.284782,109.49036,32
18.28223,109.57397,69
18.244139,109.557236,67
18.309126,109.20544,63
18.30089,109.44917,36
18.290598,109.5253,7
18.3194,109.23345,58
18.277477,109.49347,64
18.260427,109.50719,67
18.291405,109.43001,10
18.261103,109.490456,69
18.27784,109.469444,70
18.297333,109.48809,56
18.242893,109.51364,73
18.297411,109.48831,37
18.309448,109.421776,31
18.228432,109.62672,83
18.31371,109.4167,4
18.308687,109.42348,81
18.311556,109.69838,41
18.254824,109.50005,31
18.28315,109.4891,19
18.278627,109.49296,94
18.28291,109.503265,85
18.300732,109.52479,61
18.229801,109.501915,89
18.29978,109.4325,82
18.282038,109.49105,31
18.270054,109.48488,41
18.287056,109.444725,47
18.237831,109.54915,21
18.276285,109.50984,79
18.277878,109.50809,79
18.287247,109.53068,4
18.265127,109.49034,81
18.244661,109.51646,14
18.305882,109.20547,82
18.30247,109.4941,49
18.285988,109.44908,18
18.224236,109.51752,89
18.30813,109.430725,26
18.288958,109.44319,63
18.32603,109.6313,47
18.324049,109.62796,41
18.325031,109.62952,82
18.32681,109.63299,80
18.327682,109.63527,20
18.25788,109.49295,26
18.2609,109.49062,7
18.269918,109.51016,76
18.283253,109.58826,52
18.297176,109.378204,57
18.247112,109.56055,44
18.302193,109.33987,70
18.26206,109.49967,48
18.275578,109.505264,7
18.228376,109.62699,61
18.237188,109.50855,12
18.300299,109.52592,41
18.296103,109.366585,75
18.24345,109.51413,58
20.000797,110.33415,6
18.270054,109.48673,81
18.234549,109.65224,26
18.233246,109.49638,87
18.277967,109.48154,34
18.398693,109.6556,97
18.257795,109.516594,33
18.306902,109.483894,99
18.316977,109.418846,82
18.2728,109.51093,12
18.25433,109.50916,10
18.291018,109.43913,1
18.295532,109.52867,99
18.29823,109.454704,20
18.289928,109.42903,66
18.291588,109.43617,74
18.262217,109.498344,8
18.270115,109.568954,63
18.287619,109.44875,72
18.311722,109.61146,9
18.25301,109.50096,88
18.304493,109.439926,23
18.221731,109.51048,29
18.269009,109.4996,14
